price,load
39.44,8431
40.83,8810
42.5,9042
45.52,9175
47.2,9261
52.24,9327
62.81,9349
70.2,9356
71.4,9349
59.8,9229
46.08,8840
44.83,8587
43.56,8448
41.69,8196
38.81,7844
34.53,7430
29.43,6945
24.7,6472
20.2,6280
18.16,6162
17.64,6124
17.48,6301
26.75,6690
28.78,7148
34.05,7604
36.9,7947
38.27,8169
38.8,8317
40.46,8429
44.23,8513
48.43,8559
50,8591
48.94,8622
43.28,8561
38.87,8222
38.85,7995
36.48,7916
32.59,7686
29.93,7420
25.14,7073
21.21,6628
17.73,6061
17.05,5793
15.54,5612
14.01,5526
13.43,5479
13.88,5542
15.15,5727
20.85,6120
26.88,6501
29.14,6860
30.59,7073
30.26,7203
34.93,7273
35.88,7290
36.13,7286
34.93,7262
32.26,7202
29.82,7090
32.23,7094
29.12,7155
29.34,7046
25.73,6837
21.43,6588
20.94,6095
16.66,5821
15.41,5560
13.51,5396
11.57,5299
11.2,5244
10.73,5286
11.6,5387
15.86,5698
19.23,6062
22.04,6391
23.68,6616
25.54,6764
26.14,6846
26.85,6851
27.63,6827
27.66,6801
27.63,6746
26.66,6675
27.67,6683
26.82,6724
24.28,6604
22.56,6326
18.03,5945
17.38,5310
15.02,5096
14.15,4897
13.03,4793
12.07,4787
14.09,5027
17.87,5429
21.96,5949
23.98,6412
29.09,6741
28.41,6940
28.82,7076
29.55,7202
30.03,7344
31.85,7436
33.56,7511
35.05,7553
31.85,7520
29.57,7226
30.66,7110
29.67,7087
27.25,6851
25,6513
23.63,6056
22.35,5534
18.69,5103
17.11,4864
16.41,4730
15.37,4710
17.7,4963
24.02,5342
28.75,5922
32.34,6454
34.04,6857
34.41,7112
36.35,7307
37.94,7480
38.53,7665
41.52,7783
44.99,7859
45,7863
45.2,7821
37.75,7576
38.06,7493
35.4,7404
34.55,7205
32.38,6873
27.83,6377
22.63,5742
17.7,5342
13.23,5117
12.07,4987
11.6,4959
17.37,5166
23.45,5605
29.63,6208
32.24,6761
34.1,7207
35.23,7507
38.15,7730
38.95,7921
41.53,8129
51.02,8253
54.43,8317
57.89,8299
51.04,8241
39.29,7990
38.86,7876
36.51,7737
35.57,7507
33.29,7150
30.42,6615
25.5,5813
22,5621
15.17,5350
13.12,5200
12.34,5171
19.98,5405
25.89,5832
31.23,6440
36.59,6981
37.93,7439
39.2,7751
42.34,7981
44.96,8179
52.43,8366
60.41,8483
67.54,8527
71.51,8474
59.96,8396
47.04,8116
42.99,7976
41.01,7796
38.56,7543
38.01,7173
33.87,6631
26.8,6032
22.47,5745
16.6,5484
15.01,5334
15.57,5298
18.99,5494
24.98,5931
30.46,6521
35.09,7037
39.13,7480
41.98,7780
44.73,7989
52.89,8152
60.56,8303
69.47,8379
73.46,8390
75.16,8324
67.08,8219
51.24,7919
48.37,7740
39.62,7526
38.52,7271
33.06,6948
25.26,6495
26.19,6043
25.8,5763
23.16,5639
18.55,5561
17.51,5513
18.32,5414
22.23,5659
22.11,5852
28.94,6107
32.37,6416
34.05,6678
35.95,6855
40.5,6973
47.48,7046
50.45,7076
53.07,7095
52.59,7083
45.42,7069
40.22,6960
43.14,6949
39.04,6877
35,6768
33.48,6579
29.4,6336
26.63,5975
23.07,5575
20.23,5288
20.51,5119
19.21,5005
17.92,4961
18.58,5073
17.15,5239
21.97,5500
25.52,5838
26.72,6119
27.1,6307
27.37,6414
29.75,6459
29.99,6474
30.02,6488
30.67,6466
30.24,6442
29.39,6340
32.91,6389
31.11,6368
29.34,6199
26.15,5953
23.58,5589
19,5349
18.39,4971
17.26,4868
16.3,4816
16.56,4807
18.69,4921
22.75,5461
26.09,5970
29.48,6387
31.62,6722
32.24,6907
33.01,7008
32.51,7068
36.28,7129
36.38,7151
39.76,7192
42.06,7226
41.66,7185
32.46,6970
38.09,6819
35.85,6648
32.38,6498
29.55,6177
23.35,5799
18.47,5313
16.66,4911
14.26,4686
13.27,4581
13.15,4566
16.71,4836
24.36,5273
27.04,5827
27.67,6288
30.28,6636
32.02,6840
32,6972
32.09,7069
35.05,7157
35.33,7203
35.57,7261
37.77,7292
35.83,7242
33.32,7005
36.63,6837
34.64,6660
30.23,6433
26.94,6091
22.08,5600
22.65,4982
16.62,4751
13.67,4633
13.5,4564
15.94,4543
20.99,4631
28.56,5177
28.75,5712
32.97,6202
35.42,6553
35.68,6784
35.94,6930
37.11,7046
40.99,7163
45.8,7250
52.74,7349
58.84,7397
50.4,7347
38.62,7058
44.6,6886
36.24,6758
34.58,6514
29.64,6175
26.98,5720
23.94,5154
17.99,4880
15.43,4745
14.61,4668
17.16,4649
22.65,4754
28.5,5296
31.24,5825
32.72,6313
34.9,6664
35.75,6892
35.78,7063
36.54,7175
39.01,7292
40.24,7365
44.45,7458
50.71,7537
47.15,7487
36.28,7227
42.56,7019
37.07,6852
33.05,6650
31.03,6312
27.4,5898
24.53,5298
20.33,5022
16.98,4767
16.36,4616
17.36,4593
21.97,4869
28.04,5284
28.65,5881
33.94,6391
35.82,6763
37.02,6973
33.15,7086
34.57,7145
35.47,7194
35.79,7185
37.58,7207
38.76,7228
35.28,7137
33.72,6845
37.13,6637
31.89,6494
29.34,6228
27.5,5837
26.3,5458
22.89,4988
20.19,4815
17.83,4596
13.54,4455
13.7,4392
12.27,4352
19.46,4565
21.5,4786
26.27,5101
28.07,5425
28.63,5673
29.53,5815
29.2,5877
30.75,5891
30.75,5855
30.74,5845
30.95,5835
30.59,5771
30.29,5706
32.6,5710
30.83,5612
29.75,5460
26.43,5226
22.86,4956
17.7,4641
17.13,4516
11.01,4367
11.07,4263
10.54,4222
8.51,4166
10.88,4326
14.66,4443
17.78,4670
20.1,4895
22.95,5180
23.39,5361
24.15,5480
24.13,5547
24.13,5574
24.38,5630
24.15,5688
24.61,5703
25.03,5698
31.34,5801
26.83,5814
25.33,5717
23.52,5491
21.01,5184
18.22,4634
12.48,4580
9.74,4434
9.51,4345
9.37,4346
16.85,4522
23.03,5117
24.93,5752
27.36,6314
28,6714
30.66,6971
32.13,7154
33.36,7312
35.82,7443
35.94,7494
36.69,7564
40.76,7630
38,7560
37.19,7328
39.15,7195
31.62,7025
30.11,6771
25.62,6375
23.05,5853
18.1,5220
14.98,5175
11.52,5087
11.08,5020
11.1,5008
16.56,5072
25.25,5779
27.88,6376
32.86,6916
36.5,7301
38.24,7534
38.23,7693
40.06,7832
48.05,7933
54.52,7968
54.14,8014
41.93,8056
39.39,8000
37.78,7761
43.63,7608
37.45,7417
33.57,7163
26.97,6766
25.15,6239
22.13,5824
17.6,5508
15.35,5297
14.16,5169
14.7,5186
18.15,5452
27.37,6043
28.51,6619
30.7,7100
32.65,7417
34.17,7590
34.09,7656
33.52,7689
34.59,7693
35.16,7624
35.18,7569
34.85,7528
33.59,7426
33.34,7202
35.7,7067
31,6837
26.62,6554
23.52,6170
17.37,5713
19.83,5406
16.88,4967
14.56,4722
13.66,4588
14.62,4579
16.64,4769
28.45,5203
26.81,5749
26.85,6166
28.29,6426
29.4,6551
28.83,6597
28.89,6619
28.83,6615
28.7,6601
28.73,6627
29.77,6709
29.53,6706
30.15,6563
35.3,6493
28.57,6305
26.63,6073
22.42,5745
16.76,5339
16.7,4857
14.51,4600
14.12,4319
12.49,4175
13.9,4163
15.08,4406
26.29,4744
28.05,5279
27.95,5719
29.11,6012
33.41,6173
29.11,6240
29.01,6264
28.8,6257
28.02,6219
27.26,6210
27.89,6278
32.56,6268
36.54,6140
35.74,6063
31.1,5859
28.9,5621
26.13,5326
20.5,4977
12.69,4506
12.94,4347
14.39,4188
12.98,4085
12.95,4054
11.11,4067
14.66,4306
16.25,4530
21,4770
29.12,5042
32.86,5259
24.7,5400
24,5464
22.83,5461
22.01,5390
20.98,5352
21.51,5401
25.32,5411
28.56,5431
29.57,5513
27,5401
23.53,5231
21.95,5003
16.3,4726
17.56,4404
15.13,4181
13.97,4054
12.1,3955
11.94,3923
12.34,3895
13.05,4095
14.87,4250
18.69,4420
21.13,4655
22.36,4861
22.31,5013
22.49,5100
22.54,5123
22,5080
21.35,5072
22,5127
23.6,5177
29.41,5262
31.61,5391
25.49,5334
24.63,5192
21.68,4961
19.24,4647
17.76,4350
15.21,4130
15.53,4046
15.17,3984
15.47,3986
17.94,4104
27.58,4689
29.6,5273
29.62,5697
29.55,5981
31.34,6128
30.82,6194
30.69,6230
31.22,6246
30.62,6197
31.2,6189
31.38,6250
32.03,6266
34.88,6185
38.63,6145
31.28,5964
28.45,5720
24.84,5376
21.61,4940
21.04,4559
19.05,4247
18.08,4118
17.84,4031
18.66,4024
21.59,4175
31.32,4709
31.63,5294
30.21,5711
30.91,5985
31.78,6132
31.71,6205
32,6252
32,6286
31.79,6257
32.05,6266
32.96,6320
33.18,6317
38.85,6221
43.22,6159
32.03,5964
29.73,5731
27.92,5398
23.22,4975
26.44,4550
23.9,4317
23.78,4210
21.57,4132
23.79,4120
25.77,4246
34.03,4868
34.07,5501
32.71,5949
34.32,6256
35.9,6427
35.82,6510
34.88,6557
35.52,6593
34.81,6554
34.5,6551
34.47,6584
35.83,6558
37.16,6428
42.41,6343
34.26,6117
32.48,5858
27.28,5520
25.37,5083
23.3,4612
20.76,4365
19.52,4209
18.97,4108
19.81,4098
21.81,4278
31.82,4837
30.32,5464
30,5911
31.91,6212
33.33,6360
33.72,6415
33.84,6450
33.61,6461
32.38,6406
32.51,6384
33.76,6403
33.14,6392
37.51,6297
42.05,6231
32.75,6023
28.65,5766
26.37,5427
24.73,4997
21.31,4561
19.9,4384
17.55,4296
16.39,4219
17.4,4203
19.5,4307
30.96,4989
29.92,5647
30.77,6130
32.47,6484
34.12,6684
34.2,6791
35.43,6872
35.5,6911
34.03,6879
35.89,6871
35.99,6883
34.11,6847
37.56,6683
39.55,6561
31.74,6317
28.66,6050
27.66,5726
26.14,5325
24.45,4939
19.69,4637
19.16,4372
17.93,4188
17.87,4123
16.84,4137
21.79,4361
23.08,4601
25.02,4837
27.59,5080
27.65,5258
27.66,5366
27.26,5421
26,5422
25.65,5397
25.53,5391
26.17,5392
27.61,5419
30.94,5505
32.33,5587
29.23,5495
27.61,5343
24.29,5131
23.54,4868
19.52,4585
16.93,4204
16.27,4073
16.02,3972
15,3928
14.8,3902
17.53,4128
17.71,4278
20.18,4425
21.36,4633
22.16,4823
23,4971
23,5078
21.87,5135
21.2,5155
22,5191
26,5219
27.13,5258
32.98,5373
34.69,5509
30.89,5463
26.66,5356
22.13,5125
19.16,4806
22.69,4452
21.26,4228
18.86,4122
18.17,4047
20.14,4038
23.16,4171
28.65,4766
27.04,5355
26.92,5785
31.4,6070
33.27,6222
33.55,6312
33.39,6387
33.59,6441
34.37,6472
35.83,6523
37.34,6556
36.7,6547
38.07,6441
40.48,6383
33.18,6198
28,5956
25.67,5592
24.26,5138
18.55,4620
16.16,4369
13.85,4250
12.66,4164
13.5,4153
16.95,4307
30.95,4947
29.46,5598
29.56,6052
32.64,6353
36.33,6495
35.28,6566
35.85,6627
37.26,6666
35.44,6683
35.58,6737
37.76,6759
36.49,6733
39.03,6597
43.61,6528
34.71,6318
28.08,6043
27.3,5656
24.29,5170
19.08,4715
19.66,4467
15.63,4270
15.36,4142
15.94,4121
21.39,4322
32,4774
30.05,5373
30.53,5810
33.14,6086
34.23,6200
33.62,6244
33.39,6281
33.61,6304
33.77,6306
33.81,6339
33.96,6364
34.58,6361
37,6282
40.87,6226
32.39,6041
27.69,5794
25.75,5448
24.19,5008
20.55,4550
17.55,4302
15.82,4139
15.77,4034
16.6,4019
19.26,4193
31.4,4661
29.38,5218
26.79,5639
30.17,5902
33.52,5998
33.6,6036
33.51,6071
33.38,6087
31.94,6093
32.59,6130
33.39,6176
33.6,6205
36.6,6165
38.06,6124
30.06,5954
28.26,5714
24.76,5373
25.85,4954
20.6,4510
18.51,4244
15.26,4064
14.67,3950
14.29,3932
16.91,4114
26.64,4517
26.74,5059
26.48,5497
27,5786
30.5,5921
30.08,5986
29.94,6029
29.94,6031
29.86,6011
29.83,6018
29.82,6030
29.58,6025
29.75,5962
32.76,5892
26.54,5695
25.68,5447
22.8,5152
21.79,4804
22.76,4457
19.08,4198
16.53,4054
16.43,3964
16.52,3929
19.45,3957
20.25,4179
20.93,4378
24.82,4591
29.53,4831
29.63,5007
29.6,5131
28.6,5208
28.15,5217
26.62,5185
25.31,5177
28.34,5179
30.96,5210
35.6,5321
37.42,5417
32.28,5337
29.61,5182
27.36,4971
23,4715
28.73,4462
26,4173
23.74,4046
23.66,3966
23.7,3937
24.35,3948
26.98,4136
25.78,4257
29.23,4399
31.66,4604
31.56,4781
31.53,4925
31.05,5021
31.02,5051
31.04,5053
30.52,5071
33.05,5092
37.43,5155
41.36,5319
49.98,5453
39.06,5421
37.27,5299
32.93,5077
31.03,4768
31.59,4499
30.62,4198
29.73,4100
30,4047
30.53,4045
31.78,4181
46.21,4735
52.44,5276
43.96,5695
43.59,5967
42.86,6100
39.49,6147
37.34,6165
37.26,6152
33.75,6123
34,6111
36.69,6121
41.08,6143
49.21,6161
55.84,6140
36.29,5986
31.24,5749
27.08,5400
29.41,4944
27.37,4511
25.82,4268
24.37,4105
24.61,4024
25.32,4015
27.44,4196
35.36,4677
39.39,5228
36.55,5634
38.03,5885
40.11,6003
38.74,6049
36.54,6076
36,6082
35.47,6072
34.86,6083
36.63,6101
40.13,6111
43.45,6105
44.04,6072
35.51,5906
32.91,5680
26.72,5346
28.65,4904
27.55,4500
24.79,4266
22.18,4115
23.88,4037
21.19,4020
25.49,4173
35.16,4673
36.27,5239
33.01,5681
35.46,5957
37.29,6112
36.1,6197
33.7,6257
34.5,6300
34.05,6315
33.94,6339
34,6361
35.87,6355
40.51,6317
43.49,6240
34.16,6035
30.65,5790
27.84,5445
27.07,4998
26.65,4596
20.37,4320
20.13,4199
17.36,4138
18.15,4127
23.09,4255
31.69,4829
32.19,5422
28.87,5851
32.24,6129
35.27,6289
34.93,6387
36.37,6460
37.47,6511
37.43,6544
36.64,6589
37.45,6621
37.97,6607
40.07,6543
44.52,6453
31.1,6244
27.3,6004
26.78,5663
26.9,5231
23.96,4865
22.21,4502
20.07,4215
19.07,4073
20.01,4060
23.7,4344
31.5,4684
32.43,5272
29.99,5701
35.07,5964
34.83,6088
35.86,6121
34.8,6128
35.41,6111
34.41,6070
33.02,6042
34.47,6048
36.4,6058
41.67,6063
42,5996
32.33,5796
27.93,5553
24.94,5261
24.81,4895
25.7,4500
23.1,4309
22.12,4151
20.76,4065
20.71,4044
23.07,4103
23.85,4375
25.15,4631
26.32,4833
29.19,5059
29.5,5235
29.15,5344
28.98,5396
27.6,5386
27.13,5355
25.7,5330
27.72,5330
29.29,5355
33.56,5498
32.97,5567
29.5,5456
28,5288
24.46,5063
23.06,4775
18.58,4472
17.74,4235
15.33,4085
15.72,4004
15.7,3976
17.99,3981
16.46,4173
18,4356
20.7,4529
23.83,4748
24.94,4949
25.38,5098
27.05,5190
26.51,5219
25.27,5222
24.97,5225
26.95,5232
30.51,5273
34.43,5440
34.69,5532
30.16,5451
28.18,5295
24.34,5046
22.36,4702
19.63,4318
17.4,4160
16.01,4072
16.11,4026
17,4023
19.74,4122
30.22,4735
31.24,5328
28.82,5725
30.34,5958
31.12,6064
28.83,6084
30.3,6088
28.29,6073
26.43,6046
26.39,6038
27.04,6059
31.67,6094
39.53,6157
41.61,6115
31.24,5947
27.1,5710
24,5381
23.85,4940
23.67,4497
20.07,4260
19.1,4108
18.68,4037
19.2,4034
22.9,4197
33.47,4735
36,5351
31.39,5755
30.96,5982
32,6077
31,6083
30.13,6080
27.4,6061
26.41,6031
26.1,6026
27.92,6046
31.72,6088
39.53,6141
38.68,6076
30,5900
25.69,5651
25.12,5318
25.14,4867
21.4,4435
19.36,4272
17.76,4161
17.1,4103
18.51,4094
20.33,4220
29.42,4830
32.44,5463
29.96,5850
30.74,6095
32.03,6203
31.95,6253
30.05,6294
29.23,6316
28.08,6311
27.33,6349
29.25,6421
30.97,6489
39.44,6505
37.53,6420
28.87,6229
26.83,5965
23.69,5636
23.69,5208
20.5,4784
17.68,4457
14.3,4284
13.42,4193
15.31,4183
20.05,4387
28.59,4984
29.7,5682
30.37,6154
32.26,6452
34.02,6577
33.63,6597
33.83,6602
32.82,6578
30.8,6544
30.93,6526
32,6490
34.48,6452
37.97,6398
36.1,6249
28.51,5986
24.4,5668
22.44,5298
22.37,4841
22.57,4535
19.72,4285
16.61,4132
14.86,4054
15.75,4041
20.01,4184
28.84,4738
29.54,5358
29.63,5763
31.86,6011
33.06,6121
32.17,6152
31.29,6157
31.3,6132
27.93,6093
27.57,6072
28.29,6072
31.43,6106
36.88,6122
35.01,6017
29.19,5817
26.86,5565
24.37,5271
23,4917
21.96,4545
20.08,4334
18.82,4167
17.7,4079
18.83,4053
20.27,4108
21.3,4406
22.23,4679
25.28,4873
28.5,5097
28.86,5276
28.52,5388
27.07,5445
25.37,5439
25.09,5409
24.37,5387
25.08,5379
26.26,5425
29.64,5561
30.03,5583
28.08,5469
25.88,5293
23.36,5067
22.86,4797
19.2,4528
15.58,4243
16.16,4141
13.39,4079
13.77,4064
15.42,3942
14.64,3958
11.62,4067
13.65,4260
19.19,4531
21.22,4800
20.73,4985
22.53,5091
21.94,5119
20.79,5141
20.78,5152
20.73,5228
21.95,5320
31.23,5573
29.16,5633
28.72,5593
25.71,5494
22.1,5368
19.15,5175
20.64,4882
17.6,4564
12.97,4293
11.42,4141
11.61,4094
12.68,4099
18.26,4341
25.46,4891
24.81,5412
27.79,5801
29.76,6062
30.38,6196
30.53,6268
30.44,6283
30,6307
28.99,6309
29.69,6394
32.62,6504
44.11,6613
40.18,6478
35.03,6292
30.13,6073
24.93,5825
24.36,5500
23.06,5061
23.61,4652
20,4344
17.64,4187
17.11,4125
18.28,4106
19.98,4384
30.2,4952
23.24,5451
24.46,5819
25.98,6079
26.61,6201
26.94,6272
27.54,6286
26.41,6294
25.86,6300
26.34,6377
29.05,6439
41.09,6567
35,6447
31,6267
26.22,6063
23.17,5826
23.09,5496
20,5057
18.58,4700
15.57,4386
13.92,4227
12.59,4160
13.4,4138
16.47,4432
23.76,5013
23.19,5522
24.15,5899
25.29,6169
28.66,6301
29.63,6380
30.1,6403
29.81,6413
30.43,6413
28.97,6480
32.36,6532
42.98,6652
37.64,6516
33.26,6323
26.86,6109
24.01,5871
20,5540
19.33,5094
17.47,4701
15.83,4405
12.11,4256
11.19,4190
12.3,4188
17.26,4490
23.39,5063
22,5587
23.13,5960
24.41,6213
28.27,6347
27.71,6418
27.75,6440
28.18,6494
27.62,6510
27.11,6586
31.09,6671
42.49,6764
37.12,6603
30.97,6387
26.44,6167
22.93,5923
19.97,5600
19.85,5156
19.9,4873
17,4676
15,4568
14.97,4519
16.95,4499
18.56,4827
25.94,5405
25.36,5953
24.95,6381
26.73,6662
29.49,6813
29.38,6889
30,6887
29.42,6909
30,6919
29.55,6977
33.49,7049
43.51,7115
36.26,6934
31.87,6717
25.98,6505
22.6,6298
22.08,6014
22.34,5615
22.18,5179
20.03,4756
15.52,4493
14.3,4360
16.01,4174
15.59,4168
20.55,4379
19.2,4709
24.29,5070
27.5,5359
28.74,5508
28.97,5552
28.72,5503
27.49,5459
26.89,5397
26.73,5381
28.22,5469
35.4,5724
34.4,5725
30,5612
27.06,5460
24.89,5325
20.09,5143
19.72,4856
22.03,4461
18.55,4227
16.86,4080
16.31,4014
16.91,3911
18.23,3859
17.11,3953
15.78,4167
18.43,4457
20.77,4733
23.95,4905
22.11,4995
23.61,5018
22.44,5019
22.09,5009
21.13,5028
28.28,5143
34.18,5473
34.99,5556
31.67,5527
29.95,5437
27.26,5297
21.28,5072
20.07,4770
18.05,4446
16.7,4183
15.35,4043
16.22,3982
15.12,4002
18.59,4209
29.5,4721
29.28,5271
30.46,5668
32.2,5929
32.4,6020
30.56,6051
30.25,6050
30.25,6030
30.02,6000
30.01,6008
34.92,6101
45,6332
43.88,6232
38.3,6078
31.66,5868
28.98,5603
21.63,5242
25.07,4804
20.04,4475
18.41,4198
14.86,4044
15.72,3972
15.29,3999
18.39,4228
27.55,4760
31.02,5324
31.5,5732
34.96,5983
35.64,6105
35.67,6162
33.04,6199
32.75,6218
31,6220
30.75,6246
37.78,6370
48.71,6531
40.81,6397
36.9,6199
30.27,5962
26.94,5683
20.08,5309
23.16,4865
18.38,4483
15.64,4210
14.06,4052
13.98,3972
13.16,3976
17.84,4193
30.03,4709
25.78,5274
29.94,5681
29.61,5936
29.07,6060
28.08,6113
28.04,6153
27.54,6168
27.33,6137
26.8,6154
31.94,6270
43.85,6446
37.93,6311
33,6122
28.42,5893
23.66,5619
21.02,5257
19.9,4821
16.99,4465
14.97,4209
12.17,4055
12.14,3981
12.98,4023
16.28,4243
27.93,4749
25.59,5299
31.22,5697
32.37,5936
33.26,6062
32.93,6120
33.25,6160
33.14,6185
32.53,6191
32.5,6216
36.26,6345
48.19,6505
39.4,6360
34.62,6155
32.26,5928
27.37,5657
23.36,5309
22.84,4882
17.88,4515
14.29,4213
9.64,4042
9.52,3955
11.19,3968
15.56,4175
23.64,4685
23.05,5236
27.56,5647
28.39,5917
28.89,6047
28.52,6079
27.68,6094
26.99,6083
25.87,6044
26.38,6041
30.02,6135
39.8,6302
33.01,6158
29.11,5966
28.7,5753
20.1,5544
17.98,5265
17.85,4909
16.83,4567
13.88,4306
11.6,4149
11.01,4060
11.29,3978
11.86,3984
14.37,4101
15.57,4376
20.36,4704
22.4,4986
24.6,5161
24.33,5228
23.01,5240
20.4,5223
20.13,5187
20.1,5189
23.7,5285
31.15,5575
30.34,5618
30.02,5548
25.03,5432
20.16,5298
19.8,5120
18.28,4878
15.26,4552
13.46,4319
10.21,4173
9.81,4089
10.84,4002
10.88,3948
13.46,4009
14.34,4211
16.37,4507
18.49,4786
19,4971
19.9,5078
19.03,5107
17.41,5095
17.76,5080
17.83,5090
21.17,5209
30.97,5528
28.73,5595
27.56,5565
22.93,5475
18.61,5317
16.73,5081
15.44,4778
15.73,4457
14.28,4259
11.9,4149
11.9,4094
12.92,4145
15.31,4377
22.53,4858
22.78,5375
23.34,5771
24.55,6022
24.85,6148
24.78,6217
23.52,6236
23.07,6227
22.68,6212
22.73,6222
27.16,6315
36.17,6493
31.97,6392
29.52,6239
24.91,6042
22.2,5767
19.46,5407
16.87,4970
17.53,4548
15.66,4281
13.96,4131
12.98,4059
14.61,4100
18.34,4331
26.62,4822
25.55,5334
26.21,5716
26.57,5957
28.04,6064
27.4,6112
25.95,6121
25.54,6104
25.31,6091
25.76,6106
30.87,6209
42.2,6425
37.59,6339
37.56,6191
30.1,6005
22.23,5728
21.86,5380
18.82,4959
15.75,4614
13.95,4348
12.09,4178
11.99,4094
13.25,4152
16.72,4370
28.77,4865
22.24,5392
23.29,5770
27.11,5992
26.36,6103
26.25,6144
25.36,6164
24.78,6165
23.89,6153
23.66,6181
29.48,6305
35.1,6491
30.63,6355
29.41,6168
23.77,5970
20.35,5708
17.41,5361
17.04,4923
12.08,4599
10.57,4355
9.09,4208
8.54,4137
9.69,4196
11.55,4459
22.43,4996
20.54,5556
21.49,5970
23.65,6210
25.28,6342
24.53,6410
23.74,6447
23.79,6467
23.5,6473
23.07,6502
26.95,6605
32.4,6736
28.17,6577
25.53,6351
21.11,6112
19.95,5835
17.41,5495
15.36,5050
17.33,4636
15.19,4328
10.86,4143
10.85,4046
14.54,4085
16.39,4265
22.89,4759
23.55,5324
24.13,5731
23.85,5989
24.14,6118
23.24,6174
23.43,6187
23.21,6165
23.37,6133
23.99,6137
27.84,6226
34.18,6408
36.08,6272
34.56,6072
24.23,5851
23.1,5624
18.49,5346
18.54,4970
21.95,4578
18.65,4352
15.4,4207
15.9,4125
16.91,4054
17.53,4052
20.2,4203
21.74,4508
25.39,4832
25.67,5101
27.54,5281
27.49,5357
27.16,5364
25.28,5334
24.68,5297
25.02,5294
28.19,5400
37,5703
37.77,5713
37.17,5613
30.17,5482
26.76,5319
20.7,5115
20.02,4829
18.92,4522
17.48,4330
14.41,4193
14.02,4125
17.25,4039
17.46,3961
15.94,4028
15.24,4266
17.78,4539
18.77,4792
20.3,4981
21.6,5077
23.4,5127
22.29,5136
22.27,5131
22.55,5155
30.29,5303
38.28,5609
35.59,5664
35.14,5631
31.18,5547
25.78,5392
21.7,5169
21.96,4882
20.84,4519
18.36,4344
18.09,4225
18.12,4175
18.37,4221
20.95,4441
29.76,4938
32.48,5468
27.12,5836
31.06,6082
33.08,6201
28.47,6252
27.66,6275
25.62,6270
25.07,6259
25.05,6287
30.95,6411
46.55,6637
40.93,6542
39.76,6383
35.14,6193
27.7,5927
24.56,5556
23.99,5123
20.8,4793
18.28,4518
16.86,4360
15.04,4286
16.24,4333
19.2,4550
30.71,5053
32.68,5572
30.16,5922
29.21,6130
28.15,6223
26,6243
25.07,6257
24.7,6262
24.7,6253
24.77,6274
27.65,6387
37.47,6616
33.68,6528
31.65,6377
25.05,6189
24.63,5930
23.57,5560
23.02,5126
18.74,4744
15.03,4481
13.31,4324
13.8,4242
14.36,4277
18.08,4504
29.47,5012
26.94,5517
27.29,5857
27.36,6074
28.42,6165
25.66,6200
24.81,6215
23.92,6207
23.12,6195
23.35,6224
29.29,6345
35.47,6561
37.3,6456
35.91,6304
29.06,6107
24.48,5866
21.1,5505
18.61,5071
14.49,4720
14.8,4473
10.37,4312
10.03,4217
11.17,4167
11.4,4234
18.04,4364
19.23,4520
20,4734
21.08,4940
21.82,5104
21.45,5201
20.4,5221
18.69,5203
18.51,5146
16.36,5126
20.23,5174
24.86,5265
24.51,5175
22.03,5080
20.25,5016
20.18,4961
15.9,4853
16.79,4659
16.61,4416
16.16,4265
12.62,4149
11.25,4073
12.08,4069
12.38,4205
17.6,4500
18.89,4838
19.66,5158
21.41,5378
22.46,5530
22.44,5606
21.85,5656
21.32,5665
20.94,5651
21.02,5682
26.78,5800
33.1,6022
27.98,5959
27.23,5845
23.89,5688
21.86,5498
17.51,5254
17.61,4946
13.06,4637
11.45,4398
8.7,4230
7.96,4132
9.47,4023
9.94,3964
14.86,4075
16,4337
17.43,4624
19.73,4885
21.78,5050
21.9,5129
20.27,5143
19,5136
18.62,5112
19.23,5118
22.45,5251
28.54,5515
25.39,5529
25.12,5452
21.9,5347
20.23,5226
17,5062
16.53,4820
13.84,4451
13.17,4259
10.8,4124
9.17,4050
9.86,3978
10.12,3927
15.76,4019
14.38,4239
17.2,4504
17.37,4771
18.03,4956
18.36,5061
19.34,5090
17.39,5110
16.63,5107
17.79,5135
22.42,5290
31.6,5617
29.97,5690
28.41,5660
26.28,5579
21.54,5439
17.71,5209
18.1,4910
17.6,4613
14.94,4372
12.25,4230
12.52,4168
15.32,4231
18.05,4457
28.17,4980
30.09,5521
28.91,5880
27.34,6116
27.87,6225
27.4,6263
26.1,6289
25.02,6276
24.27,6249
25,6270
31.52,6444
40.36,6634
36.9,6500
33.58,6325
30.55,6124
22.6,5865
20.72,5496
19.51,5043
18.62,4710
13.42,4426
10.57,4245
11.11,4160
11.51,4201
16.66,4443
23.77,4963
28.82,5505
26.75,5873
27.61,6109
28.98,6223
27.19,6270
25.3,6295
25.38,6314
24.62,6309
25.3,6355
30.42,6493
39.16,6603
34.68,6443
32.73,6250
28.78,6042
25.17,5786
20.03,5430
17.89,4994
13.6,4640
11.08,4382
11.56,4212
11.25,4132
8.82,4165
13.99,4414
20.22,4947
23.97,5498
23.36,5869
23.92,6115
25.62,6242
25.07,6292
23.39,6327
23.56,6342
23.33,6342
23.39,6406
27.03,6553
32.69,6657
29.75,6487
28.08,6278
26.62,6058
23.08,5808
20.04,5463
15,5025
15.72,4643
12.44,4375
9.04,4200
8.67,4114
8.14,4137
13.44,4391
22.32,4903
23.15,5452
23.15,5817
23.25,6048
